EVTM,CELL,PAGE,NAME,QUALIFIER,REFCELL,REFPAGE,CARROT,PAGEID1,PAGEID2,ITEMID_,CELLID2
EXJ,013,004,Auxiliary A/C Relay,,054,003,,,,,
EXJ,013,004,Auxiliary A/C Relay,,055,005,,,,,
EXJ,013,004,Auxiliary Power Socket,,044,002,,,,,
EXJ,013,004,Battery Junction Box,4.6L,013,005,,,,,
EXJ,013,004,Battery Junction Box,5.4L,013,005,,,,,
EXJ,013,004,Battery Junction Box,4.6L,013,003,,,,,
EXJ,013,004,Battery Junction Box,5.4L,013,003,,,,,
EXJ,013,004,Fuel Pump Relay,,024,007,,,,,
EXJ,013,004,Fuel Pump Relay,,025,007,,,,,
EXJ,013,004,Trailer Tow Reversing Lamp Relay,,095,003,,,,,
EXJ,013,004,Trailer Tow Running Lamp Relay,,095,003,,,,,
EXJ,013,005,Adjustable Pedal Switch,,127,001,,,,,
EXJ,013,005,Air Suspension Compressor Relay,,041,001,,,,,
EXJ,013,005,Battery Junction Box,4.6L,013,004,,,,,
EXJ,013,005,Battery Junction Box,5.4L,013,004,,,,,
EXJ,013,005,Battery Junction Box,4.6L,013,006,,,,,
EXJ,013,005,Battery Junction Box,5.4L,013,006,,,,,
EXJ,013,005,Driver Heated Seat Module,,119,002,,,,,
EXJ,013,005,Driver Power Seat Control Switch,W/O Memory,120,001,,,,,
EXJ,013,005,Driver Seat Module,,123,002,,,,,
EXJ,013,005,Passenger Heated Seat Module,,119,002,,,,,
EXJ,013,005,RPO Relay Block #2,,101,001,,,,,
EXJ,013,005,RPO Relay Block #2,,101,002,,,,,
EXJ,013,005,Torque On Demand (TOD) Relay,,034,002,,,,,
EXJ,013,005,Trailer Tow Battery Charge Relay,,095,002,,,,,
EXJ,013,005,Transfer Case Shift Relays,,034,002,,,,,
EXJ,013,005,Vent Window/Roof Opening Panel Relay,,101,001,,,,,
EXJ,013,005,Vent Window/Roof Opening Panel Relay,,101,002,,,,,
EXJ,013,006,Battery Junction Box,4.6L,013,007,,,,,
EXJ,013,006,Battery Junction Box,5.4L,013,007,,,,,
EXJ,013,006,Battery Junction Box,4.6L,013,005,,,,,
EXJ,013,006,Battery Junction Box,5.4L,013,005,,,,,
EXJ,013,006,Blower Relay,,054,001,,,,,
EXJ,013,006,Blower Relay,,055,001,,,,,
EXJ,013,006,C242,,013,022,B,,,,
EXJ,013,006,C243,,013,009,A,,,,
EXJ,013,006,Ignition Switch,,013,008,,,,,
EXJ,013,006,Passenger Power Seat Control Switch,,120,002,,,,,
EXJ,013,007,Battery Junction Box,4.6L,013,006,,,,,
EXJ,013,007,Battery Junction Box,5.4L,013,006,,,,,
