EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXE,Rear Window Defrost Relay,,NA,"Rear of luggage compartment, on package tray",C472,10,E1,,,56,3,,
EXE,Remote Emergency Satellite Cellular Unit (RESCU) Console,,NA,Center of headliner,C935,11,A4,,,135,7,,
EXE,Remote Emergency Satellite Cellular Unit (RESCU) Warning Lamp,,NA,Center of headliner,C936,12,A5,,,,,,
EXE,Remote Emergency Satellite Cellular Unit (RESCU) Module,,NA,RR of luggage compartment,C448,9,D10,,,135,6,,
EXE,Remote Emergency Satellite Cellular Unit (RESCU) Module,,NA,RR of luggage compartment,C449,9,D10,,,135,6,,
EXE,Resistor A,,NA,In back of driver seat,C328,,,,,,,,
EXE,Resistor B,,NA,In back of passenger seat,C329,,,,,,,,
EXE,Restraint Control Module (RCM),,NA,"Between seats, below center console",C326,,,,,46,3,,
EXE,Restraint Control Module (RCM),,NA,"Between seats, below center console",C327,,,,,46,4,,
EXE,RF 2-Way Power Lumbar Switch,,NA,Right side of right front seat,C350,7,D1,,,122,2,,
EXE,RF Brake Sensor,,2C179,"On RH front wheel assembly, on spindle assembly",C1044,2,A1,,,,,,
EXE,RF Door Ajar Switch,,14018,"In top rear of RH front door, on side of latch assembly",C611,8,A10,,,,,,
EXE,RF Door Courtesy Lamp,,13776,On lower rear of right front door,C613,8,A8,,,,,,
EXE,RF Door Courtesy Lamp,,13776,On lower rear of right front door,C615,8,A8,,,,,,
EXE,Right Exterior Rear View Mirror,,17682,Top front of RH front door,C606,8,A5,,,,,,
EXE,Right Headlamp,,13005,Right front of vehicle,C1038,2,E1,,,,,,
EXE,Right Reversing Lamp,,13405,"Rear of vehicle, in luggage compartment lid",C444,12,E10,,,,,,
EXE,Right Vanity Lamp,,17C705,"Windshield header, on vanity mirror",C910,11,A5,,,,,,
EXE,Roof Opening Panel Drive Assembly,,15790,Center of headliner,C932,10,A6,,,,,,
EXE,Roof Opening Panel Relay,,14677,Center of headliner,C930,10,A6,,,,,,
EXE,Roof Opening Panel Relay,,14677,Center of headliner,C931,10,A6,,,,,,
EXE,Roof Opening Panel Switch,,NA,"Center console, front headliner",C914,9,F6,,,,,,
EXE,RR Air Spring Solenoid,,5311,"In RH rear strut tower, at top of air spring",C420,10,E10,,,,,,
EXE,RR Brake Sensor,,2C190,"On RH rear wheel, on brake knuckle",C446,10,F4,,,,,,
EXE,RR Door Ajar Switch,,14018,"In top rear of RH door, on latch assembly",C804,9,A9,,,,,,
EXE,RR Door Lock Actuator,,218A42,In rear of RH rear door,C802,9,A8,,,,,,
EXE,RR Door Speaker,,19B138,In RR passenger door,C814,9,C10,,,,,,
EXE,RR Height Sensor,,5359,"In front of vehicle, near C458",C406,8,E10,,,,,,
EXE,RR Park/Stop/Turn Lamp #1,,13405,Right rear of vehicle,C430,11,D10,,,,,,
EXE,RR Park/Stop/Turn Lamp #2,,13405,Right rear of vehicle,C440,11,C10,,,,,,
EXE,RR Reading Lamp and Switch,,NA,"RR interior of vehicle, in headliner",C907,11,A8,,,,,,
EXE,RR Reading Lamp and Switch,,NA,"RR interior of vehicle, in headliner",C908,11,A8,,,,,,
EXE,RR Reading Lamp and Switch,,NA,"RR interior of vehicle, in headliner",C920,11,A8,,,,,,
EXE,RR Shock Actuator,,18B012,"RH side of luggage compartment, on top of strut tower",C481,10,F10,,,,,,
EXE,RR Side Lamp #1,,13404,"Rear of vehicle, on right side",C442,8,D10,,,,,,
EXE,RR Side Lamp #2,,13404,"Rear of vehicle, on right side",C459,8,C10,,,,,,
EXE,RR Subwoofer Speaker,,19B138,Under RH side of rear package tray,C452,10,A8,,,,,,
EXE,Washer Pump Motor,,17664,"In front of RH front fender, on lower front of windshield washer fluid reservoir",C1035,1,D1,,,,,,
EXE,Windshield Wiper Motor,,17508,Top LH side of safety wall,C151,3,A6,,,81,3,,
EXE,Wiper Control Module (WCM),,17C476,Behind lower left side of I/P,C239,5,A2,,,81,2,,
EXE,RF Door Lock Actuator,,218A42,In rear of RH front door,C607,8,B10,,,,,,
EXE,RF Door Lock Switch,,14028,"Center of RH front door, on armrest",C602,11,A6,,,111,4,,
EXE,RF Door Speaker,,19B170,In front of RH front door,C616,8,F8,,,,,,
EXE,RF Heated Seat Module,,NA,Under RF seat,C356,7,F2,,,119,4,,
EXE,RF Height Sensor,,5359,"In RH front wheelwell, attached to lower control arm",C1015,2,C1,,,,,,
EXE,RF Map Lamp and Switch,,NA,Center console front headliner,C922,10,A4,,,,,,
EXE,RF Map Lamp and Switch,,NA,Center console front headliner,C923,10,A4,,,,,,
